"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,1.3,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2001","2001",,,"0","Units",,,22307,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,574.8,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,60,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,1.5,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2002","2002",,,"0","Units",,,24771,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,627.4,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,44,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,1.1,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2003","2003",,,"0","Units",,,25048,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,622,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,45,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,1.1,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2004","2004",,,"0","Units",,,22109,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,540.9,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,61,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,1.5,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,23952,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,579.4,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,49,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,1.2,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2006","2006",,,"0","Units",,,24960,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,596.5,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,48,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,1.1,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,22722,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,538,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,52,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,1.2,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,21271,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,499.3,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,65,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,1.5,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,21629,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,502.7,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,46,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,1.1,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,19991,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,459.5,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,39,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,0.9,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,20724,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,472.7,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,42,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,1,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,17807,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,404,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,47,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,1.1,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,19221,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,432.7,,
"1","Country","NZL","New Zealand","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,41,,
"1","Country","NZL","New Zealand","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.9,,
"1","Country","NZL","New Zealand","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,21280,,
"1","Country","NZL","New Zealand","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,471.9,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2001","2001",,,"0","Units",,,37,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,0.8,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,35,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,0.8,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,39,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,0.9,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,31,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,0.7,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,29,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,0.6,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,32,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,0.7,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,27,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,0.6,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,30,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,0.6,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,26,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,0.5,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,28,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,0.6,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,34,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,0.7,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,29,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,0.6,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,41,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,0.8,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2001","2001",,,"0","Units",,,1351,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,3.5,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2001","2001",,,"0","Units",,,59458,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,155.5,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,1216,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,3.2,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2002","2002",,,"0","Units",,,53674,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,140.4,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,1064,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,2.8,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2003","2003",,,"0","Units",,,54291,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,142.1,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,999,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,2.6,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2004","2004",,,"0","Units",,,51150,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,134,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,849,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,2.2,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,45292,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,118.7,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,826,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,2.2,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2006","2006",,,"0","Units",,,30529,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,80,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,861,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,2.3,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,21284,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,55.8,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,772,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,2,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,17669,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,46.3,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,773,,
